9057	3	40515
9781	1	57616
5621	1	38718
9676	1	44527
4583	1	39033
2747	10	17186
9557	12	17008
6543	16	17454
1041	1	70461
12469	1	70462
5345	12	17072
16710	1	31309
2587	1	26438
3716	1	70463
5308	12	16991
8831	14	70357
3625	14	70464
10606	13	24909
7763	1	70465
1347	12	17180
6641	1	70466
1420	0	62513
15143	16	70467
4454	1	70468
16156	11	70469
773	1	70470
7761	1	53826
4142	1	38073
13647	12	17216
314	1	70471
3134	1	25564
10297	12	17072
1900	15	17024
2697	1	23741
2697	6	17076
10042	1	34646
11556	15	17024
1248	1	20331
14362	3	69999
5106	1	70472
2005	11	26265
12709	1	25089
2548	1	24947
7644	1	26564
7716	5	56408
9140	1	70473
188	1	19246
2938	1	70474
6464	3	35522
11171	10	16982
6415	1	25105
2647	1	24251
8939	1	44072
14732	1	60972
13507	0	36678
4420	1	70475
4657	6	17076
7928	1	45700
6079	3	70476
1624	0	33434
7854	3	24691
10538	3	66818
16839	6	17076
6656	1	54346
14688	3	47944
13123	12	17535
13225	1	70477
8823	15	17024
3181	1	37851
12636	1	29747
1056	1	70478
1056	1	25190
8437	13	19856
14501	3	36872
6538	1	58758
14195	1	21230
3089	1	70479
5878	1	29272
5878	14	56400
12367	2	41274
16195	3	62477
2601	13	21287
4259	15	17243
4328	1	31165
10312	2	33882
9645	13	22109
9962	0	70480
8112	3	57457
4825	14	68766
3990	1	70481
11305	12	16990
13503	16	70482
4456	1	53306
8652	1	47452
9687	6	17076
4291	1	23049
12146	12	17031
6793	1	44061
2790	13	20433
16316	1	70483
2202	1	18602
12414	0	24420
1140	7	28677
2959	0	54262
14838	11	54138
8983	2	50354
15308	1	53894
9658	1	66863
480	1	41852
2772	3	19421
6323	3	30849
2812	7	31807
4123	1	18443
6237	1	31367
11249	1	54964
7825	0	70484
16859	0	41971
3844	14	27168
11709	1	61845
11227	13	27826
6094	1	57185
2707	1	31761
5843	1	44472
3777	1	37876
9078	9	36079
16274	1	36214
4108	1	28415
10968	15	17243
2237	1	43521
2237	11	52895
6737	1	37655
346	1	43524
1111	1	21388
4494	1	31375
16279	1	21348
103	1	24260
6441	5	40536
15238	1	51289
7987	1	58463
3365	4	27676
16270	1	46989
16270	1	70485
4434	1	21577
8494	1	70486
12140	1	70487
14719	1	59647
14719	8	31791
9985	1	57840
3004	1	56477
5332	13	25748
4185	1	70488
9646	15	20895
12772	1	70489
12772	2	20303
9809	1	24594
2631	1	22037
6812	11	70490
2038	1	59589
1179	1	36417
8780	15	17024
11513	2	30737
11955	14	28607
6239	1	45325
10506	1	23196
12067	13	33694
5191	1	39493
5438	1	64158
5427	1	59242
6893	1	66271
5399	11	52160
422	1	31555
422	1	64133
7950	1	70491
7950	8	19464
2209	12	17137
11290	4	27123
3571	1	64360
13148	15	17024
780	1	70492
2923	12	17053
13672	1	25945
1013	4	22278
4533	16	22089
3051	1	70493
7067	1	49847
4335	3	70494
3306	1	37280
8713	2	67626
9617	15	17024
14863	1	21956
12228	13	29716
2722	12	17072
8806	7	67049
4980	1	70495
4980	1	21625
878	2	23607
1308	1	70496
1308	13	25065
5740	8	40490
2398	1	27479
5510	13	25182
4890	9	40536
349	1	23229
4706	10	17837
8309	0	70497
8309	10	16982
11312	12	17053
9590	3	30951
1240	1	25493
7562	4	39544
12938	1	18328
11731	9	16975
11731	13	64939
7971	6	17076
10649	1	35510
11910	9	49319
12017	15	17024
10485	1	19429
10366	1	39074
9351	16	63737
10803	1	70498
650	8	49196
3156	1	70499
7538	4	65868
9938	14	18167
10335	1	47832
9164	4	44391
7172	3	25250
5945	1	17203
3693	1	70500
5670	1	18686
3452	1	22039
13035	1	39161
13035	1	22305
4461	1	26472
9689	1	31734
9689	1	57840
3632	1	30918
7896	1	70501
8134	1	25605
8682	5	32171
13149	12	18058
5433	1	70502
1302	1	68490
12723	10	18584
2478	1	70503
1806	1	70504
5187	9	23449
12961	6	17317
9677	1	22872
5839	13	70505
15608	16	67276
10828	1	70506
15844	1	26026
1544	1	70507
13683	1	70508
4169	1	19678
13913	1	60619
13913	1	27166
9728	15	17372
9136	1	70509
13443	10	16982
8863	1	70510
8801	0	70511
711	1	45157
711	1	24401
7929	6	17076
8698	12	17031
1340	10	18584
4752	1	26522
12226	6	17317
7918	1	28570
13953	0	61953
9024	1	70512
2001	1	62419
4487	1	56463
10336	13	21720
8496	0	17949
1512	13	31317
14086	1	26129
12340	3	39118
3465	5	52292
11206	1	37660
13522	11	70513
10859	3	39121
7445	1	52863
8441	12	17632
11618	0	70514
11196	4	23051
3336	12	17393
15171	1	30524
4789	1	57111
15129	1	51585
8250	2	70515
23	15	17024
3264	1	31299
4298	8	70516
7783	1	22924
7271	15	20040
2181	0	43192
8074	1	25726
232	1	24408
9053	12	17137
4134	12	17072
2193	1	30204
2673	14	42172
11011	1	20189
7096	5	57641
3568	14	43365
4950	1	68337
3176	14	70517
118	1	28193
6403	12	17021
13247	6	18306
15749	4	70518
15863	1	70519
7403	2	45377
14851	1	28721
6054	1	24416
13216	1	30631
13216	1	22771
5572	1	63537
5572	1	20332
3444	1	51698
11326	1	18543
9292	1	32096
646	1	29552
529	1	70520
15914	12	17104
1383	0	58436
2709	1	70521
2709	1	52653
7758	1	61930
14585	10	17186
29	1	70522
1406	1	18004
1406	1	53894
11425	1	70523
9269	1	20102
4145	1	27171
2575	1	70524
9272	12	17053
1905	16	39562
867	1	46898
6355	0	70525
11282	1	37827
14666	1	43348
14666	3	27895
5047	1	17518
12078	1	62546
3412	1	70526
6216	1	33047
541	9	62851
8257	6	17076
4311	1	26450
10307	1	70527
8012	1	70528
7585	4	21233
8342	1	40146
5731	1	33984
8838	1	42071
9121	1	70529
8654	12	17137
13073	1	51303
6711	0	49064
14232	1	54793
8914	1	56779
7736	12	17072
4403	1	19002
10790	1	70530
2305	1	70531
609	9	22360
679	9	17350
10548	12	17031
10534	11	21349
9800	1	70532
8947	1	51275
4803	12	17053
14659	1	70533
9521	1	70534
1301	14	70535
1096	0	25515
5024	1	34539
7210	12	17137
582	10	18584
765	1	39114
7553	15	17024
8258	1	38439
13533	1	38700
13533	4	19203
8851	1	27952
303	1	40661
3772	3	22542
6022	1	29212
3188	1	70536
3188	1	70537
9827	0	39430
5149	13	29303
7972	0	70538
2119	11	43730
1509	1	19168
16143	12	17072
7515	14	29391
8464	1	60262
9072	14	70539
5595	1	27799
7620	16	50369
514	1	26743
1341	1	46967
5424	1	70540
5424	1	20761
12248	13	70541
9032	1	70542
15259	1	53089
5664	1	26394
5664	12	17008
8126	1	26995
12734	1	36496
14872	1	63281
10807	1	70543
9353	1	70544
16280	1	49023
672	11	33852
3593	1	46395
5630	1	70545
11033	13	70546
5507	15	17120
5465	1	18264
10752	1	32264
237	3	30330
581	1	28345
4535	7	17738
2866	1	64351
16719	14	40790
10132	1	57414
5274	1	55006
3244	25	70547
3244	1	70548
747	3	22467
2490	0	60031
1741	1	24592
841	15	17024
15183	9	19615
8993	14	49443
1394	9	20617
9648	3	26651
11886	12	17104
12597	1	27578
2531	1	24649
2584	4	21124
5758	1	27740
2077	7	51557
4290	1	41961
7450	3	30904
13673	14	33317
12325	7	25187
12325	10	16982
1601	1	70549
5119	1	49370
5119	4	49497
9543	1	70550
3778	1	70551
1778	0	50483
5035	1	21907
6201	1	70552
3869	1	20433
6127	9	47199
12897	1	24242
7047	1	47866
7764	1	49089
8794	7	28210
10530	1	70553
7205	1	46810
14898	12	17535
10915	12	17216
14030	1	70554
9501	0	35396
2557	1	53401
1243	15	17024
1243	8	17022
15766	7	70555
14388	1	38706
12066	11	44978
9435	1	57500
4682	12	17216
10498	1	25422
8414	3	34988
14365	1	54503
4892	13	17817
2561	16	70556
8078	16	26411
6182	1	41233
6182	1	18082
5317	1	19598
2148	12	17632
8234	15	17558
7431	1	21057
5880	13	31574
16786	12	17369
1622	1	33707
8852	11	70557
10824	1	60268
8645	1	22070
2232	15	17024
11203	1	70558
11572	0	70559
5446	1	31284
15704	1	29684
15704	1	44729
3879	1	28134
7423	13	24103
4529	0	37476
13520	1	23751
3112	11	70560
13367	1	17456
12139	1	33632
2251	15	17024
1739	14	70561
7555	1	38469
2517	1	30968
6317	1	70562
11322	1	18888
1948	1	65536
10095	0	70563
3865	1	70564
10510	3	23880
7428	9	70565
86	9	51209
12646	13	20721
5924	1	70566
10844	9	70567
4670	0	18732
3016	14	25569
4906	13	18070
748	13	20504
13066	1	70568
1868	1	60307
12270	14	18202
1151	1	57279
14995	6	17076
5472	1	63782
3749	1	70569
8657	6	17076
2	16	27309
1647	1	67040
8868	7	22601
13577	1	70570
3196	1	44440
3196	9	57913
9969	7	30981
7130	1	31102
5322	1	22340
5322	1	21957
12249	1	70571
14189	14	19569
4274	3	18142
953	1	67474
3007	15	20785
6915	1	54622
11623	10	17186
12006	1	70572
5492	1	70573
5356	1	19086
6865	7	25159
10032	1	38183
10032	6	17076
14041	1	17023
14665	14	70574
3095	12	17104
2482	16	28183
16500	3	33827
8950	1	58086
10441	11	25982
11871	16	70575
1912	1	60467
16757	13	44702
7422	1	31313
3805	1	43409
635	1	21956
6575	10	16982
3852	1	52794
11767	1	22666
2553	1	24874
3469	1	29874
7496	1	22485
9375	1	56781
6635	1	25816
6635	6	17076
7436	14	20572
4541	2	31530
16319	1	28880
50	1	70576
7470	1	27282
7470	12	16990
6545	12	17053
11146	1	58576
11799	1	64759
9968	1	47670
1106	1	57134
15125	1	46837
15325	3	18773
628	1	24287
1504	1	65931
2356	1	25504
14306	0	70577
15332	3	57461
7535	1	70578
1940	1	70579
1940	14	24131
15805	4	27262
5601	16	18960
2056	11	54118
16370	1	70580
6932	1	70581
2123	6	17076
6612	9	50479
4060	1	20528
6914	1	38611
4294	1	63687
1883	1	51613
2049	1	52977
2831	1	70582
2831	1	21196
1448	13	37994
2608	12	17053
989	1	27781
13095	1	23334
8198	15	17024
2035	1	51288
2035	7	19331
13483	1	40513
9647	4	44472
3320	1	70583
7982	1	53875
8102	1	29693
15488	3	53700
467	14	70584
13308	0	70585
13431	1	61569
9409	1	22025
3308	1	70586
10459	8	70587
11643	1	41630
11643	5	24640
15795	13	17813
15090	14	70588
5584	1	45649
11591	1	21474
5004	1	42082
6405	3	32191
2289	0	70589
3723	1	19236
12120	1	67171
11571	1	27847
518	0	27502
6942	1	34888
8757	3	56244
3931	1	30362
16167	1	66718
15584	12	17053
9332	1	70590
9851	1	31712
15443	7	37166
5555	1	40585
15416	18	70591
15416	18	28042
14173	1	53195
8389	1	22867
6171	1	26113
1663	9	28488
9944	1	50982
9236	12	17068
10288	1	43573
9568	1	45253
7899	5	50973
6542	1	56860
502	1	25517
502	1	70592
663	3	70593
13614	1	61551
2527	1	32688
2527	1	70594
825	1	28588
16058	11	67155
3675	1	25604
5263	0	24944
12550	12	16990
5503	1	70595
11542	1	68989
3045	0	39720
14505	1	37201
16217	7	18413
9504	5	39656
7765	8	17022
5662	1	29048
2906	9	24889
14757	7	70596
5403	1	26409
5403	12	17137
9875	1	50655
9952	1	48101
15389	15	17024
6060	12	17053
8596	1	58000
7534	1	70597
1404	7	70598
1404	13	19878
7490	1	17196
10757	1	38654
1297	3	23656
16928	12	17031
1629	4	20366
1629	10	16982
9412	1	31914
8666	1	65733
13295	15	34567
12417	3	44068
12292	1	59604
12292	1	18142
12292	12	17021
9154	1	70599
124	1	19868
9413	8	36696
7093	11	23716
15903	1	70600
7055	1	69415
568	9	69236
1890	0	51706
9149	15	17024
7312	3	70601
6568	1	35249
11323	1	43636
8566	1	36463
8566	1	29880
6290	14	70602
16791	13	19269
7746	1	70603
10787	1	19650
10448	11	70604
2528	4	19233
10037	7	66655
7544	11	30655
8779	6	17317
1069	1	45334
13168	10	16982
1973	1	25058
8878	15	17024
6572	11	36272
7269	1	70605
12422	1	70606
9579	1	38928
10402	1	57068
1441	12	17008
16315	1	51995
11984	1	34349
8608	1	42944
641	1	24295
641	2	17288
15520	10	16982
10662	3	70607
375	13	70608
1617	1	70609
618	1	46668
16553	12	17053
4795	1	70610
13036	13	70611
6491	1	55176
5480	1	26328
3555	1	70612
6923	1	18999
14317	8	70613
2434	8	19768
9212	11	31082
16079	1	52209
938	12	17008
12674	1	70614
12674	15	19503
15537	1	70615
15537	1	24598
3459	1	70616
14905	9	28686
15369	6	17076
12805	1	55075
15558	1	30769
9597	11	29844
1235	1	36015
3388	6	17076
726	1	36134
10903	13	46520
12887	12	17053
10817	14	57582
7032	1	39534
5005	1	54915
10553	8	17075
1913	1	27259
11021	1	70617
11021	1	70618
16739	1	44623
9282	0	33972
3135	15	17024
2950	14	70517
12309	0	70619
7228	1	22131
2438	2	34284
9769	1	70620
6432	1	52152
15992	1	70487
5237	15	17024
2676	1	70621
6934	1	44385
114	1	70622
2022	1	70623
1881	1	70624
5762	1	70625
5762	6	16971
12021	14	70626
6621	1	20150
10874	1	70627
6492	1	21990
9485	12	17393
13332	6	16971
7840	14	70628
1959	12	17180
3246	1	55958
15019	10	16982
14026	1	70629
12571	16	29305
6643	11	59898
3944	11	70630
1653	16	23264
7527	1	53726
13550	12	17053
4312	1	21243
4742	0	51347
7231	1	18521
7231	9	20634
2131	1	26222
9749	1	70631
9749	7	18161
9067	1	70632
9067	5	29447
11795	15	17024
14542	1	68579
10330	12	17053
3374	9	36367
11959	1	19054
1045	13	35983
195	14	70633
3658	1	69971
5404	1	53119
13482	1	48065
1038	16	53459
11123	1	70634
3455	1	70635
3093	1	70636
1217	10	17186
9092	1	70637
3930	1	50473
6691	10	16982
5158	12	17021
1908	1	17185
1908	9	33472
8286	1	70638
8286	10	16982
15727	1	70639
9917	1	28113
16075	1	62771
7924	1	70640
46	1	30370
2566	12	17393
4817	1	20805
3812	1	45168
8397	1	70641
16588	1	70642
2827	12	17072
4240	1	64852
3009	1	42473
6304	13	40426
13938	15	17024
13364	1	29444
10210	1	61388
3367	1	70643
3367	4	70644
13365	3	39465
13365	14	39465
7329	0	34841
5413	15	17024
4478	13	53638
13570	12	17053
8388	1	56651
7247	1	62185
2376	15	17024
6334	1	38998
11945	3	25199
2053	1	70645
5127	12	17008
2472	1	70646
2671	12	17031
7541	7	70647
6119	4	70648
4431	1	70649
16942	1	70650
5160	1	35081
4816	14	70651
197	1	35628
11189	1	27351
2530	6	17076
7346	0	33280
6554	1	70652
1711	12	17541
14051	15	17091
594	1	19340
10415	8	70653
13783	12	17008
3172	8	17421
9631	6	17076
8405	9	25715
5164	1	17023
4996	6	17076
5489	1	36950
1062	1	27554
10272	13	70654
10749	7	70655
1477	1	36113
8870	3	20791
1751	1	40192
1751	12	17180
110	1	70656
96	1	36609
3284	7	18764
13243	1	28705
13243	6	17076
2969	11	70657
7494	15	17024
5741	12	16991
9706	1	70658
4072	1	22895
3927	1	33635
12407	15	17024
14349	9	70659
2609	1	50287
13735	15	17024
5928	0	28161
14318	12	17541
13581	10	16982
354	1	63173
354	12	17072
3431	12	17008
7997	16	17241
1175	1	30523
14154	6	17076
806	15	17727
4032	1	30756
4032	0	18575
5300	1	70660
10579	4	39270
453	13	18523
15206	1	70661
15861	1	45706
10172	1	70662
61	1	70663
7659	1	58744
1884	1	26180
934	1	42635
5328	16	18140
1684	10	17186
7198	1	70664
15674	6	17260
15674	12	17053
3963	0	50071
4205	1	27799
11414	0	70665
8274	16	26678
13002	1	70666
7275	16	27121
9898	1	19848
8313	14	62409
12808	0	70667
7902	1	28037
2759	16	27396
8244	12	17541
2364	1	34006
1687	1	38354
1200	1	70668
5451	1	33309
7674	3	24223
4480	12	17393
6589	1	70669
16302	12	16991
8621	1	26323
1567	1	19598
9059	1	70670
13636	14	44672
9382	14	70671
14942	4	29744
11107	7	31197
12415	1	46243
15184	12	17053
1137	1	30152
8235	1	70672
91	1	44390
2855	1	44594
5683	1	48582
12906	6	17317
15512	1	21230
14321	12	17535
1914	9	17069
7007	1	31586
14031	9	70673
16558	1	27112
3830	7	31744
9691	14	70674
5905	1	70675
1158	3	48481
12532	9	27697
15153	1	28187
13435	1	70676
6988	9	22360
1074	1	70677
11669	15	17024
2971	13	18716
8254	1	70678
3251	1	70679
12990	1	61320
927	4	19313
1976	5	34040
6719	3	18961
2815	1	70680
1645	14	70681
15653	1	37355
302	8	19464
13137	4	45843
12634	12	17074
4942	1	70682
9585	12	16991
16055	6	17076
16227	1	17477
14660	1	26818
13480	1	57543
441	1	70683
6982	9	54970
5051	9	26126
5051	2	64598
8725	1	59477
10826	1	70684
11270	1	44182
14708	1	70685
11915	1	22090
12313	16	51680
4232	1	70686
3677	1	28829
1775	13	37960
3609	7	47108
577	1	60626
13657	15	17024
16686	12	17021
1012	12	17053
9624	1	58298
13329	13	32256
6400	1	22992
6388	12	17072
2050	1	70687
3214	1	53857
12251	1	57716
5059	1	44565
2309	12	17008
14570	1	22539
3515	1	70688
3515	9	37313
2258	15	17529
2239	1	31844
1292	3	39266
1292	8	19683
12463	1	70689
11821	1	39066
16194	15	17024
15898	6	17076
11531	1	70690
11531	1	31425
11334	12	17053
1734	1	70691
11518	13	68716
15362	3	70692
74	1	21785
74	7	26316
4667	13	70693
9713	6	17076
9713	13	36637
7215	12	17072
16467	3	45905
9537	1	70051
5285	11	21386
6269	2	20294
11204	1	22960
8445	1	65151
11755	1	19658
8484	5	47186
12667	1	70694
12667	11	70695
2244	14	70696
6424	1	70697
7245	12	17093
1587	8	19464
762	1	31184
11502	6	17076
6651	1	19165
1933	15	17024
2650	14	23749
4702	12	17053
14240	6	16971
14543	1	47637
7136	1	37560
5742	0	63215
5453	1	37231
6454	1	25422
6134	1	25666
2282	14	70698
2915	1	70699
9583	1	17855
7733	22	70700
9404	4	29510
16212	5	18122
128	15	17529
5437	1	36503
7435	4	35873
15867	1	19201
15867	1	42913
14437	14	53431
6957	4	63333
9712	1	70701
10461	1	70702
15481	0	62755
1997	1	70703
326	1	20356
15166	13	62293
10161	17	17076
3055	1	70704
2616	1	21424
5518	1	19752
5518	13	36211
9760	1	23141
15018	9	21037
2791	10	16982
1450	15	17024
883	12	17008
321	0	30463
10778	1	27259
9151	14	70705
15733	1	21134
3700	1	70706
3302	11	56250
10473	15	17024
6587	1	19753
11053	1	48000
11053	15	17024
2330	1	26314
2330	4	32245
6013	1	70707
3613	1	62665
7590	12	17072
642	14	70708
14603	1	33679
8321	1	70709
4832	1	70710
16420	15	17024
1569	5	29106
16850	1	21873
3733	15	17091
2867	9	66797
2867	12	17053
6318	1	70711
9514	0	60915
15855	1	59806
8231	1	70712
15252	1	63568
4050	12	17104
6760	1	24173
1187	1	48945
617	1	70713
10419	1	17692
192	1	60594
1801	1	49880
3076	1	70714
6665	7	37935
5256	15	17024
1596	1	17694
15966	1	47755
15966	1	29380
11337	1	70715
5289	4	31440
1726	11	25982
1321	1	38863
1321	1	53581
8715	1	34309
3084	1	24591
12837	1	70716
12837	7	62823
5549	10	16982
7867	14	33545
7985	3	46903
1073	1	18836
11604	1	70717
15555	2	38063
7456	12	17053
15098	15	17024
8346	1	70718
9342	2	44899
13257	1	28396
16314	1	19104
16693	12	17072
12269	1	70719
770	12	17632
3532	7	26549
26	1	70720
11759	1	18445
6994	15	17024
6140	6	16996
2457	1	41674
13049	1	43429
8252	16	70721
1560	7	17738
11267	1	19973
4296	15	17024
3690	1	67399
15460	1	23186
15460	2	70722
3103	1	70723
503	6	18306
15539	1	22262
105	12	17053
7596	9	20634
153	12	18058
12090	1	59413
472	1	70724
14298	9	70725
14298	4	28564
10102	1	43030
2509	1	35920
2160	14	69157
1754	0	45117
7451	1	30263
682	1	70726
12122	1	28590
9943	10	17186
13956	1	50016
2939	1	38455
7732	1	70727
12326	1	70728
2569	1	57874
11609	7	70729
15589	10	17186
9253	15	28036
16291	1	24919
16291	1	29789
16306	1	64848
14767	16	70730
5933	1	17970
14282	16	60376
12868	1	70731
12868	1	17582
12868	1	31659
13610	1	19957
1817	9	40092
2141	14	20329
1110	1	29418
11291	1	50588
589	1	26258
15353	1	44433
3592	1	70226
6791	1	31655
10451	1	65910
7531	0	29309
1227	2	55461
12400	1	37345
16197	1	20277
4292	12	17053
705	1	22820
10158	12	17137
1816	1	32134
4042	1	24196
10544	9	25008
14373	1	53721
3980	1	30267
3980	1	70732
9563	4	70733
11560	1	70734
6024	1	33903
6024	1	70735
6024	9	70736
0	15	17024
12110	1	70737
6319	1	17364
821	5	36080
1300	9	70738
16178	1	70739
14458	1	17847
1337	1	70740
9762	12	17180
8125	1	70741
4361	1	70742
1491	8	70743
13740	3	50944
13740	0	65250
1872	1	22280
13786	1	39393
5721	15	17295
2605	1	43318
1103	9	49191
4271	1	70744
11712	1	36555
7568	1	50304
11602	1	37002
11602	1	70745
55	1	63530
14255	4	70746
811	1	24807
520	1	30509
224	5	62859
6433	10	17186
7347	1	18888
3035	1	70579
328	1	67226
328	12	17072
7638	1	70747
4404	1	44515
7565	1	27112
3440	1	18786
15660	1	61588
14685	1	32450
12682	1	70748
13005	1	69727
16575	1	70749
8691	3	54563
15736	12	17093
408	1	24794
16677	1	70750
7074	1	23894
4735	4	41353
3994	1	18853
9518	7	49714
15832	12	17031
5027	1	70751
9511	12	17369
15717	9	70752
15717	3	27820
4992	1	33284
9958	1	70753
1856	3	26651
4089	1	57035
10677	16	17657
4009	1	47649
12695	9	47986
9970	1	70754
8355	1	42647
8355	1	49436
2138	1	46031
16307	1	18291
5203	12	17053
10392	1	54991
1281	1	22583
6995	16	61683
3606	6	16971
10189	1	57395
15243	5	21952
8839	1	61758
16901	12	17072
15958	1	23907
15876	15	17024
8623	0	17893
10260	15	17024
5863	7	70755
9407	15	17024
9798	1	70756
14176	15	17513
3756	8	63078
8006	1	70757
8006	1	46297
8006	1	70758
5223	7	36235
3499	1	70759
8678	1	70760
13543	1	24398
4658	12	17137
2626	1	70761
4530	1	70762
2260	1	41012
5935	1	70763
1494	1	43053
795	11	70764
247	1	70765
247	16	19745
3968	1	70766
244	3	58550
16107	6	17260
5071	1	70767
858	1	53467
16941	6	17076
860	15	17024
4251	1	33864
6504	1	30100
4228	1	63179
6477	1	70768
6477	1	30357
9097	1	17826
16176	1	70769
2327	1	42830
13505	1	70770
5095	11	39421
7383	12	17072
1951	1	19667
5588	1	27004
9607	1	28515
7608	1	17162
4711	12	17137
2501	0	19604
4209	1	21641
11158	1	70771
6650	1	70772
138	1	65559
6502	1	70773
5044	1	18308
10679	9	19871
528	12	17137
7843	1	43776
4573	1	28563
9158	1	44381
10694	1	49271
16285	1	18632
12737	12	17053
16198	3	28224
5506	11	67715
7930	15	17372
2095	1	62429
5851	9	70774
5851	7	70775
1798	1	19244
14061	1	70776
8631	1	70777
7492	1	64836
2439	1	70778
6819	1	18973
3590	14	64048
2306	1	21956
15372	1	43941
6146	1	24735
12822	15	17152
4659	1	70779
10165	1	33064
13310	16	70679
1396	15	17024
3486	1	18802
12991	6	17317
745	4	64777
14953	1	19095
4453	1	23814
6223	11	70780
8689	1	38511
14202	1	52174
6530	1	70781
8269	1	59304
4081	1	43750
12242	14	70782
12503	4	59120
12108	1	70783
3263	1	29722
2024	1	70784
4678	1	31899
2163	1	68070
2780	6	17076
12149	1	39610
7977	1	38199
16761	14	61712
15014	1	19991
12652	1	46921
7094	12	17068
3671	12	16991
9774	16	70785
2964	1	70786
877	12	17053
2848	1	19558
1552	11	26506
16766	3	22460
9965	1	42582
7027	1	70787
6897	1	33264
12362	1	70788
15131	4	20797
3102	3	70789
1823	1	20049
4600	15	17024
5361	1	26814
7085	1	22967
2201	1	58243
14221	14	70790
13287	1	70791
14578	1	57166
13595	1	70792
2255	1	36300
9359	12	16990
8325	1	67597
8325	1	70793
3446	1	21661
2168	1	21239
3335	1	38453
1705	1	35041
11854	1	19868
16322	15	17024
9665	1	70794
11121	5	17234
2459	0	28782
986	1	51040
9284	1	19228
9284	15	17024
991	0	25582
13758	1	31279
16236	1	28880
4190	1	29433
10044	16	39009
2076	1	37960
2076	1	20301
3986	1	70795
6972	3	22414
2143	1	43414
3443	10	18584
11321	1	70796
5138	3	70797
15922	1	26072
776	0	42633
14071	12	17053
92	1	18520
4916	11	70798
2072	1	48646
4368	1	22345
2961	1	70799
7654	1	70800
1502	1	52670
9635	1	55022
16422	15	17243
5418	1	18602
9971	1	26132
10229	10	16982
10057	1	25405
15597	12	17021
14984	1	40906
1722	1	59715
13060	3	40948
1593	1	70801
16163	1	35514
3228	9	41091
15049	6	17076
3711	1	70802
11164	1	62827
7148	4	32777
6484	1	36987
6484	1	38876
5587	16	70803
9786	1	52963
11683	1	70804
7676	1	20285
8561	1	49227
11806	7	55521
5405	12	17369
7893	16	69799
6869	1	59355
16470	1	70805
10002	13	18443
6849	1	21096
6659	1	21691
2869	1	70806
15719	12	17053
11949	14	56128
837	1	29371
13615	13	70807
16642	1	70808
4567	1	47207
4567	1	70809
6947	6	17317
14836	1	70810
14836	1	33474
4457	0	20072
8524	0	20692
12537	1	70811
12537	9	70812
6420	1	18959
15444	12	17137
9887	1	26776
5972	12	17072
16511	15	18804
5028	1	70813
13361	12	18058
12348	0	58358
16225	1	39231
12645	1	70814
3562	16	70815
1564	1	70816
16087	9	23075
9025	1	44757
11293	0	33137
1429	1	29720
1429	1	58583
10940	1	21971
387	1	70817
4724	1	70818
4444	1	68467
4444	3	42836
15640	1	51668
10093	1	70819
10093	15	17091
7420	1	30963
14398	8	24946
7294	1	27514
8710	4	70820
3231	1	70821
3231	4	42284
5341	1	70822
7458	14	57293
3427	1	33810
12648	1	39411
1160	1	46144
206	7	24769
5362	1	29356
6309	1	48013
19	1	70823
3987	1	20278
5729	6	17076
13630	11	70824
378	1	44317
10	1	19225
15245	15	17024
8407	1	70825
3105	11	17710
5400	15	17372
99	1	70826
9098	1	69780
2382	1	24493
1916	10	16982
7265	12	17031
14187	0	16958
11485	0	35305
15522	8	48674
8485	1	32231
12489	1	25588
5018	1	25605
2124	1	32276
10080	1	49050
14876	12	17180
15015	4	43633
4367	11	32525
4367	0	47578
12027	1	39064
14572	1	34910
10021	3	30057
6152	15	17243
6902	1	55563
9555	12	17053
12611	12	17068
16168	7	70140
2642	1	34634
12819	1	25088
12819	1	70827
5823	1	31075
4700	1	30274
1534	0	31554
7340	1	45125
7340	12	17104
14381	15	17024
13442	1	70828
1788	0	18685
1015	1	22402
13146	16	70829
13023	14	33589
8977	5	57067
8718	10	16982
1563	1	70830
1267	1	70831
3937	5	24234
9083	1	70832
233	1	70833
3559	1	70834
3170	1	67608
3175	1	26561
5476	14	55820
8138	14	57757
5788	14	35520
863	7	70835
3928	12	17072
810	4	32245
4455	1	56980
12664	4	70836
3610	12	17074
4542	1	22746
7236	1	70837
7236	1	37005
928	1	21151
1365	1	70838
2514	1	34577
8724	11	66956
9285	0	33392
16932	1	30278
5799	15	28036
9238	1	38482
9493	1	37973
3602	1	17604
9364	1	66496
1080	12	17535
2956	1	70839
9173	12	17137
8263	1	67167
8021	12	17053
4691	12	17104
8846	1	34939
9876	9	66110
6733	1	50297
11978	1	70840
2977	16	22460
10507	1	70841
10507	15	17024
1655	4	17512
11648	15	23778
8662	1	44103
2741	1	27984
12926	1	70684
4095	1	24493
4464	1	41870
7209	1	70842
14274	3	21826
2629	1	19543
7948	1	70843
13045	15	17024
3971	15	17529
14724	13	20004
7200	14	70844
4754	1	58327
4754	12	17072
15208	7	64491
1022	3	17012
16871	15	17727
1493	8	19125
13197	0	58883
10413	1	25180
4568	10	16982
8455	1	30978
9788	1	67646
9788	14	55736
5566	1	69918
5566	14	50117
3954	9	23764
10266	12	17031
5949	1	70845
2628	21	23109
404	1	70846
1696	0	21364
7906	12	17053
492	1	17294
90	1	25096
752	1	70847
14483	1	28876
4959	1	29589
14102	1	58880
2281	1	20025
13386	1	28828
3788	1	70848
14874	15	33503
1474	1	56692
1474	1	70849
10027	1	52146
